Date/Time Start,2019-02-15 23:41:45.141287,15:33:00,,,,
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss
5574,11.0,400000,0.09999910000958534,1423402,1.5384525398655635,0.0069242063476760846
5575,15.0,400000,0.09999910000958534,1424113,1.3272521683603065,0.007433589724624076
5576,13.0,400000,0.09999910000958534,1424707,1.444098509471826,0.007530902673422535
5577,14.0,400000,0.09999910000958534,1425381,1.5683113085410008,0.007577502545035301
5578,18.0,400000,0.09999910000958534,1426153,1.4619667730414805,0.006847249995434531
5579,9.0,400000,0.09999910000958534,1426623,1.6515754608080742,0.007398455385973261
5580,7.0,400000,0.09999910000958534,1427041,1.5921896936719497,0.007812469150496727
5581,11.0,400000,0.09999910000958534,1427580,1.5972864898491879,0.0072493447926165865
5582,9.0,400000,0.09999910000958534,1428048,1.5358274585416174,0.007170688520627431
5583,13.0,400000,0.09999910000958534,1428645,1.5396948518914793,0.006849347206737013
5584,11.0,400000,0.09999910000958534,1429270,1.5724137287139892,0.008428956953296438
5585,14.0,400000,0.09999910000958534,1429841,1.530736936579235,0.007572495764090423
5586,9.0,400000,0.09999910000958534,1430275,1.5739770682726038,0.007739417459255123
5587,14.0,400000,0.09999910000958534,1430889,1.5734944779437994,0.007084754787852642
5588,8.0,400000,0.09999910000958534,1431290,1.6859430828296633,0.007620039586287847
5589,8.0,400000,0.09999910000958534,1431706,1.6142771080709422,0.0073437077167349905
5590,10.0,400000,0.09999910000958534,1432163,1.4868196940917677,0.007518193871114012
5591,14.0,400000,0.09999910000958534,1432816,1.5679309050029124,0.0075396613816368415
5592,9.0,400000,0.09999910000958534,1433301,1.5578838523515721,0.00730372973868969
5593,12.0,400000,0.09999910000958534,1433890,1.5893346168897755,0.006742529840526212
5594,10.0,400000,0.09999910000958534,1434360,1.6393926838293988,0.007891267666189456
5595,11.0,400000,0.09999910000958534,1434963,1.5755364020072407,0.007145264342729972
5596,11.0,400000,0.09999910000958534,1435500,1.496412849515066,0.00741676995577334
5597,10.0,400000,0.09999910000958534,1435994,1.6529794035833856,0.007902056892717781
5598,11.0,400000,0.09999910000958534,1436588,1.519731801065933,0.007725925458822892
5599,12.0,400000,0.09999910000958534,1437151,1.5148539605085634,0.007860951576240073
5600,10.0,400000,0.09999910000958534,1437673,1.6261302256435726,0.007265395394375216
5601,11.0,400000,0.09999910000958534,1438211,1.6127904369651607,0.0079204650294143
5602,12.0,400000,0.09999910000958534,1438747,1.59693183824976,0.00827555501822264
5603,13.0,400000,0.09999910000958534,1439380,1.5736795630406053,0.007115345712396939
5604,8.0,400000,0.09999910000958534,1439806,1.6045834825422283,0.008221369660694476
5605,15.0,400000,0.09999910000958534,1440444,1.4149346673469931,0.0075901863380057185
5606,9.0,400000,0.09999910000958534,1440915,1.6547477627509213,0.007897638791312925
5607,13.0,400000,0.09999910000958534,1441543,1.5437586469824907,0.0075865169157716
5608,12.0,400000,0.09999910000958534,1442114,1.564610065125751,0.007208271408082522
5609,14.0,400000,0.09999910000958534,1442817,1.525763134529038,0.007322113051766114
5610,7.0,400000,0.09999910000958534,1443193,1.625394503724702,0.006934894743453503
5611,12.0,400000,0.09999910000958534,1443749,1.6193276784456463,0.007048464836129791
5612,12.0,400000,0.09999910000958534,1444361,1.5882744992675344,0.007587191406772487
5613,12.0,400000,0.09999910000958534,1444905,1.6203617708867086,0.007091550287120352
5614,13.0,400000,0.09999910000958534,1445487,1.603618691211304,0.006993087283331626
5615,12.0,400000,0.09999910000958534,1446040,1.617676266224863,0.007309649999074092
5616,17.0,400000,0.09999910000958534,1446781,1.563663003616809,0.007217379304323994
5617,16.0,400000,0.09999910000958534,1447505,1.3969423261301293,0.006810680198279281
5618,12.0,400000,0.09999910000958534,1448058,1.6034418233479988,0.007011456037391563
5619,12.0,400000,0.09999910000958534,1448592,1.6356931256779124,0.0072496270810817245
5620,11.0,400000,0.09999910000958534,1449116,1.637909647162634,0.0078119406482615355
5621,10.0,400000,0.09999910000958534,1449619,1.5157952815235016,0.007360342929195743
5622,13.0,400000,0.09999910000958534,1450232,1.5717191770429713,0.007424321687591549
5623,10.0,400000,0.09999910000958534,1450664,1.383503527208059,0.00745742063911705
5624,8.0,400000,0.09999910000958534,1451087,1.6397966142946383,0.00810491770393618
5625,10.0,400000,0.09999910000958534,1451580,1.5642360154743369,0.00778070722130915
5626,15.0,400000,0.09999910000958534,1452283,1.558043648241085,0.007926905078195422
5627,9.0,400000,0.09999910000958534,1452726,1.5736413825109903,0.007755804494229349
5628,8.0,400000,0.09999910000958534,1453146,1.554290768291269,0.00784875476009412
5629,14.0,400000,0.09999910000958534,1453830,1.5763367823167154,0.008378580556222516
5630,12.0,400000,0.09999910000958534,1454326,1.3288136032079496,0.007626246738108157
5631,12.0,400000,0.09999910000958534,1454884,1.4670567666330645,0.007916035798860641
5632,15.0,400000,0.09999910000958534,1455531,1.554225735216642,0.0076211856873263355
5633,12.0,400000,0.09999910000958534,1456070,1.4997324787619384,0.00712546474286934
5634,11.0,400000,0.09999910000958534,1456605,1.6088996345194702,0.00733851539210425
5635,14.0,400000,0.09999910000958534,1457270,1.4870192233333015,0.007929190103125695
5636,10.0,400000,0.09999910000958534,1457738,1.487977393863038,0.0071434509438217785
5637,8.0,400000,0.09999910000958534,1458141,1.5724749112543337,0.007340155962710765
5638,17.0,400000,0.09999910000958534,1458854,1.5267663800783278,0.007687774041547083
5639,12.0,400000,0.09999910000958534,1459358,1.5615277671743006,0.007189184908918197
5640,12.0,400000,0.09999910000958534,1459978,1.5215393151487073,0.007725589843973848
5641,15.0,400000,0.09999910000958534,1460675,1.5385784198298857,0.00791309962708535
5642,12.0,400000,0.09999910000958534,1461243,1.5197935225573225,0.007607158361077407
5643,12.0,400000,0.09999910000958534,1461774,1.5760911660454817,0.008113367789459595
5644,14.0,400000,0.09999910000958534,1462467,1.6224577862118919,0.008174043013778089
5645,13.0,400000,0.09999910000958534,1463048,1.630004316004131,0.007877993889524891
5646,17.0,400000,0.09999910000958534,1463724,1.4189460538107264,0.007578761967022341
5647,16.0,400000,0.09999910000958534,1464495,1.5112524425318579,0.007634981141661822
5648,18.0,400000,0.09999910000958534,1465271,1.5359203241688688,0.007564692522830284
5649,12.0,400000,0.09999910000958534,1465853,1.5244600301243596,0.007672417016289456
5650,11.0,400000,0.09999910000958534,1466402,1.577133259350919,0.007523050091794704
5651,10.0,400000,0.09999910000958534,1466927,1.6188135601225353,0.0077383807103060896
5652,14.0,400000,0.09999910000958534,1467573,1.5304020490993286,0.007273848258476451
5653,12.0,400000,0.09999910000958534,1468188,1.5453821284984186,0.007701503813249718
5654,12.0,400000,0.09999910000958534,1468763,1.6264967144053915,0.008020032888997103
5655,14.0,400000,0.09999910000958534,1469398,1.464820370148486,0.008210342407765556
5656,13.0,400000,0.09999910000958534,1469992,1.601619166933527,0.007548091262861183
5657,14.0,400000,0.09999910000958534,1470678,1.54036961624035,0.008063692123606752
5658,13.0,400000,0.09999910000958534,1471287,1.5966264331967177,0.007558157569453524
5659,13.0,400000,0.09999910000958534,1471939,1.519131339492242,0.007930008587309594
5660,13.0,400000,0.09999910000958534,1472578,1.54836574406691,0.007833287096318187
5661,9.0,400000,0.09999910000958534,1473040,1.6049377344774478,0.007827521159940549
5662,11.0,400000,0.09999910000958534,1473549,1.5445257799447403,0.008031318634213268
5663,10.0,400000,0.09999910000958534,1474045,1.675278929212401,0.007766740433585402
5664,16.0,400000,0.09999910000958534,1474750,1.4661187948487329,0.008107344802520206
5665,9.0,400000,0.09999910000958534,1475253,1.5559259017940543,0.007584869115260221
5666,12.0,400000,0.09999910000958534,1475852,1.6257325068041557,0.007588196146985647
5667,15.0,400000,0.09999910000958534,1476502,1.537499859745686,0.007902410524771907
5668,12.0,400000,0.09999910000958534,1477124,1.556203012058206,0.007699559521400954
5669,13.0,400000,0.09999910000958534,1477695,1.6115528667140133,0.008073608128797595
5670,11.0,400000,0.09999910000958534,1478266,1.619187163857779,0.007829654630876657
5671,10.0,400000,0.09999910000958534,1478797,1.5991509287651424,0.007770919141203091
5672,15.0,400000,0.09999910000958534,1479432,1.6101112437999154,0.007749319805508832
5673,11.0,400000,0.09999910000958534,1479901,1.6121933656587784,0.0071686628528548945
5674,13.0,400000,0.09999910000958534,1480546,1.534577652812004,0.00810204164762151
5675,9.0,400000,0.09999910000958534,1481019,1.5704839986613135,0.0077343126008263445
5676,17.0,400000,0.09999910000958534,1481759,1.3526168598717934,0.0078574471445471
5677,13.0,400000,0.09999910000958534,1482427,1.6151276758821782,0.007362984889396048
5678,13.0,400000,0.09999910000958534,1483054,1.6181992325676304,0.007877441145872558
5679,9.0,400000,0.09999910000958534,1483516,1.7686997728172318,0.0075374967097335
5680,12.0,400000,0.09999910000958534,1484069,1.6531835741095688,0.008157362630260286
5681,12.0,400000,0.09999910000958534,1484624,1.5996144754929587,0.007266348911667461
5682,15.0,400000,0.09999910000958534,1485272,1.6059659897913168,0.008070728234290274
5683,11.0,400000,0.09999910000958534,1485775,1.501716825585242,0.007641460171624811
5684,15.0,400000,0.09999910000958534,1486485,1.563593161882649,0.007949970672144816
5685,19.0,400000,0.09999910000958534,1487238,1.4784111193174703,0.007599589837808409
5686,12.0,400000,0.09999910000958534,1487834,1.6028018706796954,0.008241229529368328
5687,12.0,400000,0.09999910000958534,1488388,1.6949512618543439,0.007751822930765725
5688,9.0,400000,0.09999910000958534,1488871,1.59676387088516,0.00811759382474292
5689,14.0,400000,0.09999910000958534,1489531,1.725119988394506,0.007955782346041154
5690,6.0,400000,0.09999910000958534,1489862,1.3439087742134883,0.007766224246252655
5691,9.0,400000,0.09999910000958534,1490329,1.6971114343570692,0.007781455984685123
5692,13.0,400000,0.09999910000958534,1490970,1.6436143836439492,0.008172417775967177
5693,11.0,400000,0.09999910000958534,1491504,1.6438374443726147,0.0077303175749919946
5694,10.0,400000,0.09999910000958534,1492004,1.6888163855969907,0.007743314603343606
5695,10.0,400000,0.09999910000958534,1492545,1.5606589397198611,0.00806213584285257
5696,12.0,400000,0.09999910000958534,1493119,1.689720255780303,0.008065842449902768
5697,17.0,400000,0.09999910000958534,1493789,1.5450217859958535,0.007526028313354325
5698,12.0,400000,0.09999910000958534,1494344,1.6437743549142871,0.007326468496755403
5699,13.0,400000,0.09999910000958534,1494916,1.3981703712077407,0.00785491326525669
5700,11.0,400000,0.09999910000958534,1495436,1.6402640958244985,0.00719221231623893
5701,12.0,400000,0.09999910000958534,1495999,1.6191659507806517,0.00747728433725085
5702,16.0,400000,0.09999910000958534,1496727,1.4802930473790064,0.007598423391875138
5703,15.0,400000,0.09999910000958534,1497357,1.5834303798183562,0.00776247551261876
5704,12.0,400000,0.09999910000958534,1497937,1.511103324103972,0.007318088321209933
5705,17.0,400000,0.09999910000958534,1498698,1.4418729995616006,0.007638118703728456
5706,19.0,400000,0.09999910000958534,1499503,1.5313121468013857,0.007543673031993777
5707,13.0,400000,0.09999910000958534,1500110,1.486622355424199,0.008207452039773648
5708,9.0,400000,0.09999910000958534,1500545,1.5150581233117772,0.008903327223646786
5709,8.0,400000,0.09999910000958534,1500954,1.6920374771785036,0.008417125151596263
5710,7.0,400000,0.09999910000958534,1501367,1.6643693895951888,0.008879680603970356
5711,9.0,400000,0.09999910000958534,1501792,1.4815378134040271,0.007646543946089771
5712,15.0,400000,0.09999910000958534,1502438,1.6267446471902978,0.007737228501130014
5713,13.0,400000,0.09999910000958534,1503022,1.4145665476991707,0.007556565094751957
5714,14.0,400000,0.09999910000958534,1503632,1.5830751900301605,0.008108845203027099
5715,15.0,400000,0.09999910000958534,1504274,1.526795269985251,0.007507813152992399
5716,13.0,400000,0.09999910000958534,1504934,1.5112522042158878,0.008245240112724291
5717,14.0,400000,0.09999910000958534,1505549,1.5775368941508658,0.007688053602038511
5718,16.0,400000,0.09999910000958534,1506305,1.4935351095935971,0.008174209494239814
5719,11.0,400000,0.09999910000958534,1506845,1.6086854378658313,0.007624441690536009
5720,14.0,400000,0.09999910000958534,1507426,1.5606816790087499,0.007757739412745384
5721,16.0,400000,0.09999910000958534,1508176,1.5441774746576944,0.007995046609275353
5722,20.0,400000,0.09999910000958534,1508984,1.479643612694327,0.00816266214718384
5723,16.0,400000,0.09999910000958534,1509709,1.4712210929804834,0.007852232458214436
5724,15.0,400000,0.09999910000958534,1510372,1.5712728775914078,0.007867508428540013
5725,9.0,400000,0.09999910000958534,1510853,1.6530055607554819,0.00745544808465608
5726,13.0,400000,0.09999910000958534,1511405,1.4290707773812439,0.007662425358738393
5727,15.0,400000,0.09999910000958534,1512043,1.5399664999642715,0.007398778725952657
5728,15.0,400000,0.09999910000958534,1512660,1.5977797017008597,0.007914188131067383
5729,12.0,400000,0.09999910000958534,1513310,1.6018884345659843,0.007271064529374528
5730,12.0,400000,0.09999910000958534,1513890,1.4961609737112604,0.007531587809629353
5731,15.0,400000,0.09999910000958534,1514567,1.6168197057976152,0.008173226194949394
5732,9.0,400000,0.09999910000958534,1515012,1.672344875536608,0.007269048858878695
5733,11.0,400000,0.09999910000958534,1515504,1.5961316401154044,0.007574782418834833
5734,17.0,400000,0.09999910000958534,1516268,1.5368826204023436,0.007166095568337697
5735,15.0,400000,0.09999910000958534,1516865,1.5780849303282685,0.007601507809771681
5736,15.0,400000,0.09999910000958534,1517587,1.4739697691971576,0.007236115822406974
5737,11.0,400000,0.09999910000958534,1518180,1.538262669493336,0.007653895959895713
5738,10.0,400000,0.09999910000958534,1518679,1.6848654961418772,0.0073015625432986606
5739,17.0,400000,0.09999910000958534,1519484,1.5129815691191217,0.007372548845408612
5740,10.0,400000,0.09999910000958534,1520018,1.5233262131890555,0.007136762900734042
5741,13.0,400000,0.09999910000958534,1520578,1.646605953999928,0.008186100027835761
5742,10.0,400000,0.09999910000958534,1521105,1.5918347865512747,0.007776024608220728
5743,6.0,400000,0.09999910000958534,1521475,1.720525491398734,0.008488039261302784
5744,7.0,400000,0.09999910000958534,1521847,1.6286526432921808,0.00900217948884513
5745,21.0,400000,0.09999910000958534,1522630,1.457629125541502,0.007963320506215666
5746,13.0,400000,0.09999910000958534,1523244,1.4296866342279733,0.008471650337073831
5747,15.0,400000,0.09999910000958534,1523957,1.571771845702202,0.00777662024202366
5748,11.0,400000,0.09999910000958534,1524425,1.6541439068113637,0.007608346588452919
5749,11.0,400000,0.09999910000958534,1524983,1.5941844650654382,0.008024270772599318
5750,12.0,400000,0.09999910000958534,1525535,1.5561003253349792,0.008356032131036889
5751,7.0,400000,0.09999910000958534,1525921,1.7216223314636112,0.008114267740346771
5752,10.0,400000,0.09999910000958534,1526427,1.5128736565765657,0.008097856051542542
5753,11.0,400000,0.09999910000958534,1526980,1.6128674062208068,0.008236865857430813
5754,16.0,400000,0.09999910000958534,1527622,1.5023482970173856,0.008020179735932201
5755,16.0,400000,0.09999910000958534,1528411,1.5204618410579152,0.00789622789714633
5756,19.0,400000,0.09999910000958534,1529264,1.4850804442048493,0.007266036590456456
5757,10.0,400000,0.09999910000958534,1529711,1.5224575705709606,0.007825006676553404
5758,7.0,400000,0.09999910000958534,1530067,1.6583535154716353,0.007233518193929791
5759,9.0,400000,0.09999910000958534,1530553,1.5380265186598272,0.008370327238911388
5760,13.0,400000,0.09999910000958534,1531152,1.5405316062035266,0.008036190661592394
5761,11.0,400000,0.09999910000958534,1531734,1.6107099070581783,0.008297988541041823
5762,14.0,400000,0.09999910000958534,1532382,1.5048135765540747,0.007778524636469902
5763,13.0,400000,0.09999910000958534,1532978,1.4269631760032384,0.007485203671635554
5764,11.0,400000,0.09999910000958534,1533539,1.567724255848271,0.008137118560220521
5765,11.0,400000,0.09999910000958534,1534073,1.6233468268638693,0.007819165454846929
5766,12.0,400000,0.09999910000958534,1534654,1.5657317588641189,0.007478603833814259
5767,7.0,400000,0.09999910000958534,1535052,1.6686927806118026,0.007638433413321489
5768,12.0,400000,0.09999910000958534,1535686,1.5509473830461502,0.008581132066696119
5769,16.0,400000,0.09999910000958534,1536375,1.5682077908291008,0.007860306925133563
5770,14.0,400000,0.09999910000958534,1536989,1.5129556304468783,0.007704141035851195
5771,13.0,400000,0.09999910000958534,1537615,1.5254809295597929,0.008011093262464743
5772,14.0,400000,0.09999910000958534,1538224,1.4984726420372774,0.00805398729023461
5773,10.0,400000,0.09999910000958534,1538763,1.6621238294028173,0.008080688469400906
5774,10.0,400000,0.09999910000958534,1539290,1.5431514158986326,0.008209135971629401
5775,12.0,400000,0.09999910000958534,1539840,1.6271276131543246,0.007972838400905444
5776,12.0,400000,0.09999910000958534,1540325,1.489008868478008,0.007881919442335163
5777,11.0,400000,0.09999910000958534,1540933,1.6330056016480452,0.007863782840918009
5778,12.0,400000,0.09999910000958534,1541491,1.7409455248531902,0.007924754239116398
5779,18.0,400000,0.09999910000958534,1542294,1.5672892420778832,0.008125437901498563
5780,15.0,400000,0.09999910000958534,1542980,1.5686855329195195,0.007907473343205924
5781,13.0,400000,0.09999910000958534,1543569,1.5631415174043846,0.008167850521244092
5782,12.0,400000,0.09999910000958534,1544130,1.6332355533160416,0.007486022070756617
5783,11.0,400000,0.09999910000958534,1544720,1.599245789975433,0.008136648603545312
5784,17.0,400000,0.09999910000958534,1545457,1.583249399466301,0.008316857002222509
5785,17.0,400000,0.09999910000958534,1546186,1.5616674680768707,0.00828490245149762
5786,12.0,400000,0.09999910000958534,1546779,1.563609695454673,0.0075971539956627455
5787,14.0,400000,0.09999910000958534,1547424,1.5745246836381366,0.008444247946735154
5788,9.0,400000,0.09999910000958534,1547851,1.665848935725259,0.008166808100767321
5789,12.0,400000,0.09999910000958534,1548423,1.602502124449173,0.00811818981147534
5790,13.0,400000,0.09999910000958534,1549015,1.6900324660378534,0.008303942250750953
5791,17.0,400000,0.09999910000958534,1549785,1.5966144877014221,0.008240651227601852
5792,6.0,400000,0.09999910000958534,1550114,1.433488978169247,0.007477152160946336
5793,16.0,400000,0.09999910000958534,1550835,1.5855421862886616,0.007734242599520796
5794,15.0,400000,0.09999910000958534,1551562,1.4917958093066654,0.008221172869360482
5795,10.0,400000,0.09999910000958534,1552062,1.672045974254608,0.008679735202458688
5796,14.0,400000,0.09999910000958534,1552723,1.5358583081553094,0.007749557458660347
5797,14.0,400000,0.09999910000958534,1553327,1.662687149762318,0.008747024104864158
5798,15.0,400000,0.09999910000958534,1554016,1.5599844111846044,0.008231643645896432
5799,13.0,400000,0.09999910000958534,1554582,1.6176818751930768,0.007968048355398147
5800,8.0,400000,0.09999910000958534,1555034,1.6702699931585683,0.007765211633445728
5801,14.0,400000,0.09999910000958534,1555729,1.574906344722501,0.0082063565236724
5802,10.0,400000,0.09999910000958534,1556228,1.7936612360463113,0.007899842144061022
5803,12.0,400000,0.09999910000958534,1556792,1.6979801447678966,0.0077816429916407635
5804,9.0,400000,0.09999910000958534,1557274,1.8143738733287669,0.007958707024697871
5805,13.0,400000,0.09999910000958534,1557962,1.5701806383250758,0.007882053793024212
5806,11.0,400000,0.09999910000958534,1558478,1.6628720264795214,0.007728270332639416
5807,12.0,400000,0.09999910000958534,1559107,1.6234991785926547,0.008551089084575424
5808,13.0,400000,0.09999910000958534,1559733,1.6049406685577794,0.008347341614777591
5809,11.0,400000,0.09999910000958534,1560270,1.5269962930479528,0.009660256054149195
5810,14.0,400000,0.09999910000958534,1560923,1.5471198442884098,0.008812396452925489
5811,10.0,400000,0.09999910000958534,1561486,1.6797130645697749,0.0075879868497943
5812,11.0,400000,0.09999910000958534,1561983,1.6774272984662046,0.008931933200901273
5813,14.0,400000,0.09999910000958534,1562570,1.5733393101208863,0.007885488662555389
5814,18.0,400000,0.09999910000958534,1563245,1.5491053219636282,0.00798915999320646
5815,10.0,400000,0.09999910000958534,1563720,1.7988979473866915,0.008111728566429137
5816,19.0,400000,0.09999910000958534,1564480,1.6000975113166005,0.00881106497104874
5817,11.0,400000,0.09999910000958534,1564973,1.6619136568015294,0.008654881453398487
5818,13.0,400000,0.09999910000958534,1565558,1.6591735266212724,0.008091507081845854
5819,14.0,400000,0.09999910000958534,1566324,1.5576046124762095,0.007868971651621825
5820,12.0,400000,0.09999910000958534,1566974,1.6906364423495073,0.008440642047207802
5821,16.0,400000,0.09999910000958534,1567725,1.5826590808825232,0.00827600517502109
5822,21.0,400000,0.09999910000958534,1568560,1.4653874452956421,0.00863446704586717
5823,10.0,400000,0.09999910000958534,1569121,1.691729174418883,0.008342778444752503
5824,9.0,400000,0.09999910000958534,1569590,1.6886768233038978,0.007987396939454584
5825,14.0,400000,0.09999910000958534,1570218,1.6958959756573295,0.007924998228387777
5826,12.0,400000,0.09999910000958534,1570920,1.5738167994127654,0.008818970555525826
5827,10.0,400000,0.09999910000958534,1571406,1.7283078699445529,0.00905136158737764
5828,10.0,400000,0.09999910000958534,1571901,1.6497274032144835,0.008439014040432269
5829,10.0,400000,0.09999910000958534,1572399,1.5896115432302635,0.0086212657213428
5830,17.0,400000,0.09999910000958534,1573164,1.6312912544393852,0.00814915946722822
5831,11.0,400000,0.09999910000958534,1573798,1.5554612293980474,0.008313140996687014
5832,13.0,400000,0.09999910000958534,1574359,1.7341638566019701,0.00801171024577732
5833,18.0,400000,0.09999910000958534,1575068,1.5469067697380425,0.007718813954606226
5834,10.0,400000,0.09999910000958534,1575537,1.515155043429149,0.008521776685098023
5835,10.0,400000,0.09999910000958534,1576013,1.6650191178592313,0.008493195116500851
5836,14.0,400000,0.09999910000958534,1576699,1.5628161573288393,0.007996197038638317
5837,11.0,400000,0.09999910000958534,1577240,1.603464956755118,0.0080468313851998
5838,8.0,400000,0.09999910000958534,1577729,1.6101795228346725,0.008704046720621254
5839,17.0,400000,0.09999910000958534,1578502,1.5133639705520399,0.008145631503546911
5840,17.0,400000,0.09999910000958534,1579243,1.50651562244062,0.008576961202437294
5841,9.0,400000,0.09999910000958534,1579685,1.5466810434517277,0.00825658896229466
5842,13.0,400000,0.09999910000958534,1580301,1.6012297783095342,0.0079706965993569
5843,16.0,400000,0.09999910000958534,1580981,1.527614721392884,0.008679190245011877
5844,14.0,400000,0.09999910000958534,1581663,1.6345979980578171,0.008030323483749045
5845,17.0,400000,0.09999910000958534,1582347,1.6408833693604024,0.007580749034930609
5846,14.0,400000,0.09999910000958534,1582992,1.6525486371313878,0.008127932743595322
5847,11.0,400000,0.09999910000958534,1583605,1.648387956580369,0.00749874885467855
5848,9.0,400000,0.09999910000958534,1584152,1.6157417228714421,0.007378532391397361
5849,13.0,400000,0.09999910000958534,1584747,1.533192925693608,0.008325222747531492
5850,13.0,400000,0.09999910000958534,1585356,1.5896329246033196,0.007730263223308055
5851,11.0,400000,0.09999910000958534,1585896,1.6448918360802862,0.008510908815811423
5852,15.0,400000,0.09999910000958534,1586604,1.5876450984828216,0.008050289247901899
5853,12.0,400000,0.09999910000958534,1587230,1.6233973367431294,0.008253674949247825
5854,13.0,400000,0.09999910000958534,1587820,1.690189583675336,0.008111000904750268
5855,15.0,400000,0.09999910000958534,1588522,1.696785649428001,0.008230922185315716
5856,11.0,400000,0.09999910000958534,1589057,1.5943583876173073,0.00843799237986574
5857,12.0,400000,0.09999910000958534,1589665,1.6873256587913554,0.007833859502026922
5858,12.0,400000,0.09999910000958534,1590250,1.663883184087582,0.007789242614864603
5859,13.0,400000,0.09999910000958534,1590802,1.6715395476507104,0.008287391129314252
5860,13.0,400000,0.09999910000958534,1591344,1.7200827490799542,0.00806698920512383
5861,11.0,400000,0.09999910000958534,1591893,1.5499824445104338,0.008015753645136042
5862,6.0,400000,0.09999910000958534,1592272,1.7613545602733038,0.008260038329317852
5863,18.0,400000,0.09999910000958534,1592968,1.6192603972793995,0.008803466840158083
5864,15.0,400000,0.09999910000958534,1593613,1.5729659026445344,0.00814901436309063
5865,13.0,400000,0.09999910000958534,1594243,1.6857782317532433,0.007716865242100394
5866,12.0,400000,0.09999910000958534,1594888,1.624719007856162,0.007396102596215124
5867,9.0,400000,0.09999910000958534,1595411,1.6875360214345543,0.007857331962246326
5868,12.0,400000,0.09999910000958534,1595957,1.6678350166632578,0.008254022986575665
5869,11.0,400000,0.09999910000958534,1596481,1.6777385792318191,0.007166366838674125
5870,10.0,400000,0.09999910000958534,1596990,1.6326713546203022,0.007474901717044559
5871,17.0,400000,0.09999910000958534,1597699,1.6370460051827773,0.00867644130079567
5872,12.0,400000,0.09999910000958534,1598231,1.6322239531498206,0.00776267732463819
5873,12.0,400000,0.09999910000958534,1598814,1.610072691485567,0.007951506507919629
5874,12.0,400000,0.09999910000958534,1599397,1.7134011931730175,0.007575396790930372
5875,13.0,400000,0.09999910000958534,1599994,1.6152335369906434,0.008153247299350228
5876,10.0,400000,0.09999910000958534,1600516,1.6578882459080082,0.008360418924835236
5877,10.0,400000,0.09999910000958534,1601042,1.71007978887839,0.008490032918229806
5878,14.0,400000,0.09999910000958534,1601667,1.6636641767501832,0.00836635707039386
5879,19.0,400000,0.09999910000958534,1602565,1.4957579418120777,0.008070235152289123
5880,12.0,400000,0.09999910000958534,1603154,1.6657263437738241,0.0086321809195877
5881,13.0,400000,0.09999910000958534,1603782,1.6014683445452884,0.00795412011072707
5882,16.0,400000,0.09999910000958534,1604425,1.6710892741453962,0.00837857609107427
5883,13.0,400000,0.09999910000958534,1605024,1.6313478057591466,0.008046747798073682
5884,16.0,400000,0.09999910000958534,1605703,1.5657975558021457,0.008049816410612748
5885,13.0,400000,0.09999910000958534,1606308,1.509892543682382,0.008431588349890827
5886,18.0,400000,0.09999910000958534,1607066,1.5717658778372414,0.008182533414626499
5887,13.0,400000,0.09999910000958534,1607664,1.620740394827514,0.007927751945943749
5888,10.0,400000,0.09999910000958534,1608229,1.5789651602770376,0.00853003689399055
5889,20.0,400000,0.09999910000958534,1609071,1.3952463605129237,0.00816600590586472
5890,15.0,400000,0.09999910000958534,1609737,1.639556204324012,0.0082784537516126
5891,12.0,400000,0.09999910000958534,1610393,1.6154434261162107,0.0077412703838312955
5892,10.0,400000,0.09999910000958534,1610959,1.5974531755535848,0.008119967373358678
5893,12.0,400000,0.09999910000958534,1611512,1.7330307718534796,0.007346478110654229
5894,18.0,400000,0.09999910000958534,1612266,1.5743800218881598,0.008125098248395886
5895,18.0,400000,0.09999910000958534,1613011,1.5716634643157856,0.007901917460480792
5896,10.0,400000,0.09999910000958534,1613590,1.6201243647124894,0.007791049695221485
5897,18.0,400000,0.09999910000958534,1614345,1.6177664523093116,0.0075637769807494
5898,11.0,400000,0.09999910000958534,1614882,1.7438130091244504,0.007573649435181837
5899,11.0,400000,0.09999910000958534,1615422,1.6641389101191804,0.008077167225699802
5900,13.0,400000,0.09999910000958534,1616029,1.6090962988933581,0.008094941556344002
5901,11.0,400000,0.09999910000958534,1616608,1.6673096783317638,0.007174222493197991
5902,17.0,400000,0.09999910000958534,1617298,1.6105918441993603,0.007883838455081392
5903,16.0,400000,0.09999910000958534,1617948,1.6924368574069097,0.008040702790827848
5904,16.0,400000,0.09999910000958534,1618646,1.6365698485456428,0.00786204387280052
5905,11.0,400000,0.09999910000958534,1619148,1.7412337780117513,0.0074751168468353
5906,14.0,400000,0.09999910000958534,1619780,1.6949109782146503,0.007940248910109644
5907,17.0,400000,0.09999910000958534,1620509,1.601037148054081,0.008083264578107633
5908,11.0,400000,0.09999910000958534,1620995,1.5543035271236436,0.00815837817968908
5909,18.0,400000,0.09999910000958534,1621706,1.5492351943765847,0.007727159864649716
5910,21.0,400000,0.09999910000958534,1622556,1.696930735952714,0.008167423000079853
5911,20.0,400000,0.09999910000958534,1623412,1.5082091149290866,0.008374070197142003
5912,19.0,400000,0.09999910000958534,1624155,1.6504284307099928,0.007925446596639645
5913,10.0,400000,0.09999910000958534,1624671,1.7033144825015418,0.007799360311031522
5914,15.0,400000,0.09999910000958534,1625306,1.685186151350577,0.007799760560829589
